algorithm,timestamp,python_version,numpy_version,scikit_learn_version,seed,grid_size,k_predict,dataset,s_norm,real_error,baseline_mean,baseline_std,baseline_median,baseline_ci_lower,baseline_ci_upper,ratio,gated,runtime_ms
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,15,3_thermal_source,2.4733534424573445,1.4541374333384987,1.2820423622229618,0.03680016851666439,1.2794985391042475,1.213837930655489,1.3539948683168026,1.1342350894062014,0,777.6948999999149
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,15,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.42660000326577574
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,15,5_pink_noise,0.5775774749719466,0.2250824137697964,0.20505804735873523,0.005366144523213733,0.20571091455724377,0.19296062468992617,0.21450562876033186,1.097652185168963,0,786.9731999999203
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,15,6_white_noise,2.120292432208171,1.076683334821723,0.9781375141301675,0.027252240899460708,0.9782579964131775,0.9271078891272019,1.0307833717580408,1.1007484318594916,0,752.6054000009026
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,20,1_ideal_coherent,0.2497107499685421,0.045057843740734266,0.13881252939971975,0.0033086589829473155,0.13831181692825767,0.13248427023363038,0.14594405986976794,0.32459493343707657,0,761.7618999975093
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,20,2_phase_noise_0.8,2.414977669568484,1.4008779575077122,1.2452960995616484,0.033636990409962465,1.2488309591179692,1.1855981276047842,1.3108776905774127,1.1249356341843755,0,747.3667999984173
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,20,3_thermal_source,2.4733534424573445,1.4338716911887521,1.281873122718263,0.03169141116778318,1.2810781283634471,1.231071579793468,1.3569700067045654,1.11857536114664,0,781.5382000007958
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,20,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.40159999844036065
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,20,5_pink_noise,0.5775774749719466,0.21971785532925256,0.20338483641952088,0.0059557764220226385,0.20295484944540357,0.19350799761456286,0.21701185955603688,1.0803059814943217,0,760.1716999997734
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,161,40,20,6_white_noise,2.120292432208171,1.066007261402679,0.9634419032843857,0.026627542302544133,0.9612214034817539,0.9153182442578939,1.0164769856035216,1.1064572318981005,0,778.9717000014207
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,10,1_ideal_coherent,0.2497107499685421,0.030012896554463375,0.10872023446708078,0.0032911027121833906,0.1088669571626144,0.10276224208377026,0.11488077376871375,0.2760562162285525,0,710.3280000010272
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,10,2_phase_noise_0.8,2.4238719103686566,1.3815766920251833,1.2184774591057421,0.0381536364192165,1.212119376144634,1.1509763333494127,1.286479824966618,1.133854944710378,0,726.7083000006096
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,10,3_thermal_source,2.4973291796535504,1.4484049969196522,1.2610243053326988,0.033454532758876256,1.2594763122150896,1.2078106497882097,1.3375812771432907,1.148594036446836,0,733.2650999996986
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,10,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.32440000359201804
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,10,5_pink_noise,0.7100688863017695,0.26769400723273373,0.2591727279727098,0.009281009627395927,0.2591298385551405,0.24148321995928732,0.2762285177537511,1.0328787651643703,0,737.2250000007625
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,10,6_white_noise,2.2599687990051343,1.1963186160158277,1.0302741417036356,0.028656191116171962,1.030065229657486,0.9716474956807666,1.0816928962520855,1.1611653322072366,0,820.5283999996027
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,15,1_ideal_coherent,0.2497107499685421,0.03748957132021523,0.12742370937273548,0.003010683057941866,0.12740088675463362,0.12217928395037256,0.13329219772579445,0.29421189749351917,0,806.2766000002739
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,15,2_phase_noise_0.8,2.4238719103686566,1.3531791026270337,1.2200013414357254,0.03336710214243928,1.2153076571689834,1.1618729915971109,1.2901893951109051,1.1091619793094503,0,750.1752999996825
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,15,3_thermal_source,2.4973291796535504,1.411950333096555,1.2558749736282808,0.03600346153762544,1.256441163368825,1.1864921411849396,1.3231227225582836,1.1242761920936806,0,740.5930000022636
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,15,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.28279999969527125
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,15,5_pink_noise,0.7100688863017695,0.26295044815602264,0.2565628204652277,0.007737272984301512,0.2567914032189738,0.24194771934208037,0.27292305603239836,1.0248969343227994,0,744.3619999976363
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,15,6_white_noise,2.2599687990051343,1.1691989857373803,1.0281873419958012,0.028232386830536995,1.0306930983435643,0.9735250725847372,1.0746887071560058,1.1371458663047371,0,735.9882999990077
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,20,1_ideal_coherent,0.2497107499685421,0.045057843740734266,0.13839036238053984,0.0032537677689660088,0.13868242379650497,0.13252496448233786,0.14470165611814118,0.3255851272130942,0,758.4666999973706
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,20,2_phase_noise_0.8,2.4238719103686566,1.331203996913243,1.2147562078727578,0.03675209270870294,1.2129189680259636,1.1452653406675284,1.2763540746426343,1.0958610363839216,0,734.5294000006106
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,20,3_thermal_source,2.4973291796535504,1.376049379276787,1.2545104249009105,0.036573137845116614,1.2532277683175033,1.1901020407189635,1.318038541733505,1.0968815818214317,0,748.2498999997915
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,20,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.33460000122431666
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,20,5_pink_noise,0.7100688863017695,0.26313725188397186,0.25160626534436503,0.00840381125658649,0.25106708746575507,0.2364791039695156,0.2675193144085442,1.045829488879479,0,765.150100000028
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,162,40,20,6_white_noise,2.2599687990051343,1.1555296533336756,1.0236386682484622,0.028282834045890066,1.0207265523755011,0.981387249491261,1.077430831145573,1.128845254850416,0,763.5631000011927
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,10,1_ideal_coherent,0.2497107499685421,0.030012896554463375,0.10889757229287234,0.0028274867624897677,0.10912871594064028,0.10343030803224315,0.11432706635009163,0.27560666342263174,0,742.4111000000266
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,10,2_phase_noise_0.8,2.4342672408678405,1.3935392851210238,1.24178862823045,0.03429705964167127,1.2478280555807717,1.1720295986455473,1.2995553816574366,1.1222032908344624,0,734.1312999997172
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,10,3_thermal_source,2.545592974801899,1.5214086368407371,1.3063335241286609,0.03416565500349074,1.3060916979894905,1.2433687468354462,1.3751164785586485,1.1646402765752595,0,769.0761000012571
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,10,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.3952000006393064
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,10,5_pink_noise,0.5864573499068192,0.25354236117332407,0.23363786653535748,0.00720890200473438,0.23328234995566122,0.21883581552730286,0.2472669880527418,1.085193787005217,0,735.8420999989903
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,10,6_white_noise,2.237811619807048,1.161953567143417,1.0335219657626373,0.030409587870522236,1.0334782289841062,0.9749558144959874,1.0867604852971433,1.1242659620553006,0,1050.2142999976058
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,15,1_ideal_coherent,0.2497107499685421,0.03748957132021523,0.1268166543552029,0.0029688223030645646,0.1273046693752828,0.12067850863453526,0.13160952254135827,0.29562025201524444,0,872.6769000022614
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,15,2_phase_noise_0.8,2.4342672408678405,1.38045156918851,1.2388011365162142,0.03362905133116139,1.2391952495392424,1.1823407952498637,1.3031131208063853,1.1143447713251609,0,859.0698999978486
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,15,3_thermal_source,2.545592974801899,1.476889084778409,1.3069842962094875,0.03417057945008805,1.3083286850679505,1.2417004928864204,1.3637357447756235,1.1299975746163737,0,718.8229000021238
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,15,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.5356999972718768
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,15,5_pink_noise,0.5864573499068192,0.2518142928083489,0.23159325290848073,0.006570666488531939,0.23187135826435679,0.21936031097570377,0.24532256781245157,1.087312733190284,0,763.8980000010633
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,15,6_white_noise,2.237811619807048,1.1350220971640481,1.0231503219048634,0.028733032620561896,1.0217167450361704,0.9659653243663928,1.0764550645739581,1.1093405073175424,0,748.0734000018856
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,20,1_ideal_coherent,0.2497107499685421,0.045057843740734266,0.13913451216865422,0.0033070585338098703,0.1392650023586348,0.13317694515540385,0.14494490533000884,0.32384376125253994,0,757.7309000007517
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,20,2_phase_noise_0.8,2.4342672408678405,1.3623613362414582,1.2385675464586696,0.028673471431991837,1.238074585525655,1.189392847768099,1.292984083044569,1.0999491631576668,0,782.6444999991509
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,20,3_thermal_source,2.545592974801899,1.4643143530453449,1.3012612459356923,0.03347523466383436,1.3000543718607687,1.2367523980609627,1.3616890911726487,1.1253038985207053,0,808.9384000013524
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,20,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.23119999968912452
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,20,5_pink_noise,0.5864573499068192,0.24778466151757694,0.2305465827249898,0.007010532913938227,0.23059558627279578,0.21776467768770283,0.24451777240949274,1.074770480606732,0,768.0365999985952
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,163,40,20,6_white_noise,2.237811619807048,1.1149730780012752,1.0154169703439582,0.026602612406593847,1.0150047152063186,0.9678138387022207,1.0671916427716068,1.0980445576201014,0,735.4453000007197
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,10,1_ideal_coherent,0.2497107499685421,0.030012896554463375,0.10893881904243205,0.002663245896257356,0.10886332364301843,0.1036258468831893,0.11451461369348932,0.2755023123830014,0,741.0509000001184
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,10,2_phase_noise_0.8,2.337690717085304,1.3061105779995539,1.1443238498791088,0.035759171261395106,1.1447918438,1.0757529997386623,1.214137528706632,1.1413819419542264,0,758.4965999994893
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,10,3_thermal_source,2.5454634262351674,1.4479607726057422,1.2810593011362923,0.03888639257784385,1.283175961139834,1.2056722783743485,1.3534272441455864,1.1302839543192178,0,698.1421999989834
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,10,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.34220000088680536
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,10,5_pink_noise,0.5995652706591955,0.22283958702376244,0.20762645905945437,0.006233974107856042,0.20731657470235504,0.1964001062056228,0.21836497133950938,1.0732716245955518,0,751.1770999990404
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,10,6_white_noise,2.1927704028264063,1.193948626254084,1.0366631540751015,0.028556891979141352,1.0378613977694138,0.970213262536367,1.0869854407893764,1.1517228345202553,0,764.8688000008406
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,15,1_ideal_coherent,0.2497107499685421,0.03748957132021523,0.12772465338770897,0.0031421483622903305,0.12782423140709698,0.12198071400819491,0.13398077481672827,0.29351867729415876,0,743.6426000022038
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,15,2_phase_noise_0.8,2.337690717085304,1.260866906278453,1.1425920447973132,0.03278225849837755,1.1390610638357397,1.0835255236647938,1.2056629517725044,1.1035145151059762,0,746.86870000005
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,15,3_thermal_source,2.5454634262351674,1.4218579524579533,1.278274786200747,0.02838512726413407,1.2778747349473596,1.218871221259084,1.3237966158034313,1.112325743891077,0,777.5723999984621
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,15,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.361700000212295
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,15,5_pink_noise,0.5995652706591955,0.21735650773942602,0.2043801180502359,0.006303650973076993,0.20422530228380642,0.1932125746987952,0.21622123344711552,1.063491448253301,0,735.8308999973815
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,15,6_white_noise,2.1927704028264063,1.1619500543892154,1.032550698774368,0.030955838998049254,1.030507812347021,0.9729680763487056,1.1003940738639202,1.1253200988275383,0,757.7077999994799
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,20,1_ideal_coherent,0.2497107499685421,0.045057843740734266,0.1385978316597747,0.0028527838539325464,0.1386225617765341,0.1329476171090234,0.14374625375095265,0.32509775370325233,0,774.6002999992925
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,20,2_phase_noise_0.8,2.337690717085304,1.2463770148434934,1.1422487870554443,0.03408006240234445,1.141903225298926,1.0887476280434907,1.2093334316817372,1.0911607252010982,0,729.6736999996938
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,20,3_thermal_source,2.5454634262351674,1.4153769365958762,1.2791689274742353,0.030578222803572582,1.2797730397886915,1.2226173375217448,1.3309390083762698,1.1064816430388036,0,777.8184000017063
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,20,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.4413999995449558
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,20,5_pink_noise,0.5995652706591955,0.21636525594013511,0.20295942194862365,0.006477082455316836,0.20286856400606296,0.1917428392661106,0.2123665552074634,1.0660517943084453,0,733.4562000032747
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,164,40,20,6_white_noise,2.1927704028264063,1.1382568803575226,1.034327925159881,0.02577601053384706,1.0358235654483974,0.9913350571606454,1.08569362386432,1.1004796957227825,0,754.9223999994865
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,10,1_ideal_coherent,0.2497107499685421,0.030012896554463375,0.10858584840882361,0.0025887065040479636,0.10834480526444999,0.10368662084477011,0.11403840580285723,0.2763978639413987,0,749.4245000016235
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,10,2_phase_noise_0.8,2.3712061931443826,1.3850727456154055,1.1931771335091588,0.03291621626255342,1.1941370955030235,1.1340439674604699,1.2701126098391906,1.1608274301585697,0,690.5793999976595
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,10,3_thermal_source,2.4908391728769064,1.443782014326453,1.2573134991921124,0.036355694970837134,1.2518444655116885,1.1943480677628855,1.3253565414426938,1.1483070970399634,0,721.4493999999831
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,10,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.298400002066046
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,10,5_pink_noise,0.48757183943191407,0.23848932454248498,0.21465479486438777,0.006601106065194565,0.21484560898459087,0.20230842073071445,0.2265903835173531,1.11103655845729,0,856.6860999999335
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,10,6_white_noise,2.2188203225396523,1.1871933366010952,1.033542539597772,0.029169365909762834,1.034901371583702,0.9784059994640378,1.0915040093737196,1.148664221467962,0,716.0898999973142
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,15,1_ideal_coherent,0.2497107499685421,0.03748957132021523,0.12749315904393116,0.0032462683094261866,0.127662788131354,0.12064649579988089,0.1335348850891852,0.294051630701983,0,759.837300000072
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,15,2_phase_noise_0.8,2.3712061931443826,1.3518578961275551,1.195999351697845,0.030751560949295906,1.1958410473365177,1.1384514474963672,1.2499072042226005,1.1303165793597234,0,767.725400000927
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,15,3_thermal_source,2.4908391728769064,1.4017675574121045,1.2729886544317681,0.036676421188872946,1.2695122091993563,1.2189257640941524,1.343677267684701,1.101162647861791,0,722.1190999989631
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,15,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.35399999978835694
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,15,5_pink_noise,0.48757183943191407,0.23157017002017305,0.21351139122950877,0.006795088095750414,0.2132755294577074,0.20152259610428955,0.22691626406627843,1.084579931247099,0,751.4450999988185
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,15,6_white_noise,2.2188203225396523,1.1481565610216173,1.0281076346629687,0.026572692034339474,1.029530942133901,0.9746156015941644,1.0845990294932466,1.1167668854030082,0,778.9754000004905
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,20,1_ideal_coherent,0.2497107499685421,0.045057843740734266,0.13867502566789436,0.0032486804703931987,0.1385856944876963,0.13244423352642468,0.1439699420842003,0.324916786737368,0,708.1147999997484
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,20,2_phase_noise_0.8,2.3712061931443826,1.3280737129820372,1.202440564059363,0.03405956758657212,1.201951768300017,1.1308398187148279,1.260460431941335,1.1044817953400914,0,754.4378000020515
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,20,3_thermal_source,2.4908391728769064,1.376388170293048,1.2603157389461506,0.03137096325394444,1.2586322774600114,1.1959394190922292,1.31502834191225,1.0920978987725367,0,749.642099999619
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,20,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.33819999953266233
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,20,5_pink_noise,0.48757183943191407,0.2308818186067565,0.21228496307551833,0.006447775571639926,0.21259726102170912,0.19993987131323152,0.2256054815418818,1.0876032633767965,0,721.5697999999975
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,165,40,20,6_white_noise,2.2188203225396523,1.1370210790183344,1.0216713792124004,0.028725354959307284,1.0192044959566275,0.9642500652793929,1.0770322302595297,1.112902937434595,0,759.3324999979814
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,10,1_ideal_coherent,0.2497107499685421,0.030012896554463375,0.10910309615725484,0.0031243122355309977,0.1092866882079096,0.10320035944229028,0.11405080790303361,0.27508748707923497,0,742.3351000034017
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,10,2_phase_noise_0.8,2.4124607882971985,1.3472155564849948,1.1983381578182142,0.0388657516406065,1.203005641143713,1.125608263542311,1.261942872005541,1.12423655017198,0,737.7269999997225
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,10,3_thermal_source,2.542946519457083,1.5197463761057326,1.2913809852251774,0.03469072930436053,1.292008763133801,1.2347176848428052,1.3560171191480328,1.1768381240650956,0,751.0594000013953
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,10,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.29849999918951653
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,10,5_pink_noise,0.571510255392753,0.23580791759587624,0.22447016254625063,0.006525883896235972,0.22468475086763617,0.21200647002631684,0.23533969281785821,1.0505089626212105,0,728.1884000003629
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,10,6_white_noise,2.2274461885835164,1.1716078033854873,1.0274002654315069,0.027957852492049587,1.028451673119395,0.9705126606178204,1.0793884508614513,1.1403615930480742,0,704.5847000008507
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,15,1_ideal_coherent,0.2497107499685421,0.03748957132021523,0.12742976785585847,0.002725563122906258,0.1270848541432898,0.12323601816289192,0.13335241991852714,0.2941979095702455,0,738.6003000028722
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,15,2_phase_noise_0.8,2.4124607882971985,1.315564086107977,1.1923256340242159,0.03462131375963682,1.1910288144351677,1.1329652450828782,1.2562851019826407,1.1033597270468967,0,756.3746000014362
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,15,3_thermal_source,2.542946519457083,1.483059959732034,1.293454966448246,0.03257861603765264,1.2904634189407078,1.242059804345221,1.3637089547921402,1.1465880128818342,0,776.0766000028525
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,15,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.44179999895277433
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,15,5_pink_noise,0.571510255392753,0.23466247688604297,0.22400471110392015,0.006734529828896669,0.22508208459504078,0.2115045243313298,0.235538497967642,1.0475783108739105,0,754.5582999991893
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,15,6_white_noise,2.2274461885835164,1.1356210731620102,1.027901461597829,0.030197618110975866,1.0282749374705278,0.9736475777862551,1.0795793542177448,1.1047956594951578,0,759.4735999991826
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,20,1_ideal_coherent,0.2497107499685421,0.045057843740734266,0.13880655590383437,0.002740817499350022,0.1389889282564558,0.13373458025416665,0.14482482695332685,0.3246089022765646,0,773.1774999992922
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,20,2_phase_noise_0.8,2.4124607882971985,1.298541753708685,1.2008010227348573,0.03442320566823627,1.2005755982465671,1.1330724768127174,1.2589652605165744,1.0813962755887903,0,759.9465000021155
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,20,3_thermal_source,2.542946519457083,1.4611322384537657,1.3008745547241254,0.03344604446004804,1.3000566722425424,1.2398911640613868,1.3637239363462637,1.1231922656551814,0,747.9089000007662
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,20,4_pure_gaussian,0.025688047741141785,,,,,,,,1,0.26050000087707303
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,20,5_pink_noise,0.571510255392753,0.2313467748343762,0.2212145042996578,0.0059755035623685945,0.22110973698951797,0.2095906154272046,0.2312674629340206,1.045802921317461,0,744.3370000000868
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,166,40,20,6_white_noise,2.2274461885835164,1.12490185985259,1.0234975489199578,0.028037080645013115,1.0248798278399032,0.9774080214429643,1.0715443223912557,1.0990762616282166,0,787.6335000000836
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,167,40,10,1_ideal_coherent,0.2497107499685421,0.030012896554463375,0.10862723850309967,0.0028228988097852925,0.10856637769891359,0.10301938981122478,0.11307200713758378,0.2762925484256599,0,701.4821999982814
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,167,40,10,2_phase_noise_0.8,2.3490598537342255,1.3636149321846431,1.1935101367413712,0.028676372863078746,1.1965377719383894,1.1375289471967331,1.2497730865239045,1.1425248015971674,0,736.6932000004454
